,time_id,road_id,segment,flow,speed,var_flow_8,var_speed_8,var_space_flow_8,var_space_speed_8,diff_flow_8,diff_speed_8,diff_kalman_flow,diff_kalman_speed,result_flow,is_crash
738,0,3,114,40,13,587.3,413.3,877.6555556,214.6222222,-47,-41.75,-28.80718882,9.007811485,-88.63750406,0
739,1,4,109,157,63,822.5,9.3,703.4,21.57142857,-33.75,-2,-21.3532089,-0.61044554,-53.21355234,0
740,0,1,207,54,84,17.2,0,282.9714286,43.0952381,-6,0,-2.71502301,-1.00E-08,0,0
741,1,1,203,121,16,198.2,1,961.0952381,67.83809524,17.25,1.25,13.4554436,0.08985529,0,0
742,1,1,101,79,16,177.2,15.3,1256.488889,13.38888889,16.5,3,11.51581683,7.32E-06,0,1
743,1,6,110,176,69,101.2,5.7,101.2,5.7,1,0.25,1.7586224,0.27379003,0,0
744,1,4,112,174,64,1208,28.2,1095.209524,868.2666667,10,-2.25,-0.2436593,-1.05081369,0,0
745,1,4,117,162,27,826,30.3,883.4285714,276.6952381,-55,-9.5,-32.824616,-1.55939945,-196.947696,1
746,1,2,116,50,77,104.3,1.3,901.4,30.63809524,-21.75,-1.75,-15.78700645,-0.00177352,0,0
747,0,2,217,156,65,347.3,5.3,1303.314286,20.97142857,-8,-0.5,-9.0382516,0.10613224,0,0
748,1,4,124,128,77,213.2,4.2,727.9809524,9.923809524,-3.5,2.25,-0.7190017,1.24953332,0,0
749,0,3,114,100,28,1055.8,121.3,1137.155556,337.8777778,47,23.25,24.21136744,-3.89860217,0,1
750,0,5,103,124,68,393.2,2.7,1134.285714,52.40952381,4,1.5,78.6586885,0.30591998,0,0
751,1,3,215,77,29,41.2,6.3,1053.066667,512.6952381,-6.5,5.5,-5.08630668,0.34364605,0,1
752,1,4,134,71,80,440,10.7,1431.695238,383.5238095,-41.25,6,-15.11115532,3.65854852,0,0
753,1,1,205,150,40,574.7,93.3,1293.685714,117.3809524,-28.5,20.5,-13.4458811,0.35911438,-50.42205413,0
754,1,4,134,130,72,26.5,0.7,438.8095238,367.7809524,7.5,-1.5,3.4625454,-1.34331895,0,0
755,0,4,109,62,78,73.7,3.3,96.92380952,2.095238095,10.25,-0.75,5.32943065,0.62278871,0,0
756,0,1,208,159,61,396,0.8,817.552381,45.74285714,17.5,-1.75,13.9876413,0.5167281,0,0
757,1,3,234,81,58,145.7,11.7,526.552381,16.35238095,21,-7.25,14.76807211,-1.21145338,0,0
758,0,1,111,64,76,20,4.7,174.2666667,5.566666667,-3.75,-4,0.066587,0.88668097,0,0
759,1,3,229,115,43,216.7,57.2,791.9238095,297.1142857,8.5,4,4.8941702,0.54087662,0,0
760,1,2,111,139,16,2024.3,462.8,4342.885714,391.2380952,43.25,-17,20.3332784,0.07440765,0,0
761,1,4,134,133,74,193,6.3,873.4952381,584.4095238,16.25,0.5,5.4678053,0.11151262,0,0
762,1,2,111,79,66,1755.7,47.3,3033.238095,171.1428571,-59,12,-28.3537408,0.99788401,0,0
763,1,1,208,189,61,92.8,0.7,936.1714286,44.17142857,16.75,0.25,9.8389273,0.11886232,0,0
764,1,4,112,122,75,497.2,8.3,452.1714286,737.1238095,4,2,1.0678125,1.9873702,0,0
765,1,2,210,79,17,569.3,6.8,1131.685714,20.6952381,-23,0.5,-18.42461706,-0.02235436,-85.62027928,1
766,1,3,234,69,64,38.2,9.7,156.8857143,12.4,-0.25,6.5,1.60052561,0.88194352,0,0
767,1,4,110,136,74,35.3,1.5,441.1714286,805.552381,12,-1.25,3.427572,0.1176165,0,0
768,1,4,110,164,54,660.8,97.5,955.0666667,422.352381,18.25,-10,-1.478801,-0.2631585,0,1
769,0,3,234,55,52,77,25.7,117.4952381,12.6,-11.25,-9.75,-6.37335866,-1.92431038,0,0
770,1,2,210,91,18,369.8,1.3,993.1714286,19.4,-11.75,-0.5,-11.0315364,-0.23737774,-55.77054513,1
771,1,1,101,80,62,201.7,223.8,3576.988889,238.9333333,5.25,13.25,2.74850443,0.0076138,0,0
772,0,3,234,1,65,2.8,0,12.98095238,40.23809524,-3.25,0,-2.275131788,0,0,0
773,1,1,105,94,10,385.3,2,1088.742857,34.11428571,31.75,2.5,13.96428798,-0.22011867,0,0
774,1,2,216,162,17,162,1.7,2894.6,22.25714286,-12.5,1,-7.054963,-0.01460796,-67.22964741,0
775,1,4,111,102,78,180.2,2.5,376.2380952,7.457142857,6,0,-2.6794755,-0.79465594,0,0
776,1,3,114,102,29,89.7,51.3,76.9,57.73333333,-4,-0.5,-0.4672233,-1.18057162,0,0
777,1,4,110,127,12,46.8,0.2,1896.457143,288.8380952,10.5,0.25,5.6318718,1.70E-06,0,0
778,1,1,102,136,10,513.3,17,4170.685714,18.80952381,8,-3.75,5.9727703,-0.50665369,0,0
779,1,6,208,54,51,77.3,134.5,2371.742857,218.2095238,-4.5,21.25,55,7.66098829,0,0
780,0,4,210,202,74,66.5,0.8,1019.552381,31.83809524,-6.25,-0.75,188.7431114,-0.00104309,0,0
781,0,2,217,51,10,7780.3,225.5,4151.12381,105.4095238,-133.25,-22.5,-27.91189089,-0.12424491,-142.3506435,0
782,1,4,109,197,22,843.2,10.3,877.6952381,404.4095238,27.75,0.5,7.4890893,0.54021223,0,0
783,1,2,211,147,21,312.2,4.3,618.6952381,12.55238095,14.75,-0.5,11.5824125,0.21546399,0,0
784,0,2,108,169,73,294.8,8.2,1963.809524,11.4952381,-9.5,-2.25,-5.9210617,-0.81531701,0,0
785,1,4,134,104,74,87.8,2.2,1031.92381,738.1714286,18.25,-2.25,6.93609353,-1.55117062,0,0
786,1,4,109,76,10,15.3,17.2,1003.838095,1179.457143,-4.25,-1.5,-2.70087043,-0.2501569,0,1
787,0,2,108,122,72,208.3,401.3,1148.695238,551.2095238,-13.25,17,-3.6129092,0.28456561,0,1
788,0,4,217,115,79,60.8,1,626.2095238,19.55238095,9.25,0,-62.6401469,0.56143808,0,0
789,1,3,215,98,37,79.7,176.3,1804.92381,122.6380952,-7.25,-19.5,-7.9845571,-0.17474477,0,1
790,1,2,206,104,51,69.5,34.3,2074.666667,182.4,-12.5,-13,-7.7530406,0.17711422,0,0
791,1,4,109,140,15,65.3,0.2,218.4285714,947.7809524,-9.5,0.25,-3.2373258,-0.00481515,0,1
792,1,4,119,158,72,176.7,1.3,337.3809524,10.0952381,-1.5,1.75,-1.130016,0.21409786,0,0
793,1,4,110,162,63,205.3,4.2,625.2666667,132.9714286,-22,-2.25,-4.3322467,0.23417347,0,0
794,1,2,209,81,16,12.7,2.7,192.952381,27.17142857,4,2.75,1.12549252,-0.17906111,0,0
795,0,2,206,11,77,29,0,41.35238095,7.380952381,-6.25,0,-4.04694455,0,0,0
796,1,4,109,160,14,41.3,0.8,220.8571429,958.8380952,12,-1.75,4.6848883,0.25741631,0,1
797,0,4,214,52,83,431.2,8.3,439.552381,6.238095238,-12.25,4.5,-126.4574608,0.75624275,0,0
798,0,4,119,103,76,93.5,1.3,150.6380952,8.171428571,8.75,-0.75,7.29997507,-0.24277861,0,0
799,1,4,118,162,23,166.3,14.3,587.6380952,97.92380952,0.5,-3,1.8818453,-1.57116415,0,0
800,1,4,109,79,8,725.7,85.2,1310.257143,1075,-16.5,-9,-2.50970646,-0.056670942,0,1
801,1,4,112,92,72,2298.8,16.3,1777.495238,211.2666667,-94.5,7,-46.4622397,3.53593325,-59.36841739,0
802,1,2,110,135,16,1896.3,226.8,3555.211111,200.2222222,-93.25,-29.5,-25.8722391,0.46125539,-218.2970174,1
803,1,1,108,72,25,830.3,25.3,1724.838095,67.63809524,-55.5,-5.5,-25.70473708,-0.35966991,-74.02964279,1
804,1,4,108,116,9,1065.2,13.3,881.2571429,22.57142857,3.5,2,-3.0122414,0.212496144,0,0
805,1,4,125,179,45,68,139.3,383.2666667,639.2095238,6.25,-18.25,4.7010517,0.05149153,0,0
806,1,4,125,168,52,142.2,91.7,398.6952381,695.9238095,-11,-16.5,-3.5735206,0.05088312,0,0
807,1,1,107,179,27,683.3,12.3,1199.542857,200.4285714,-55.75,-3.25,-12.8311175,0.41313651,-85.06555676,1
808,0,4,109,129,70,75.8,0,273.6380952,6.066666667,3,0,-0.0175889,-0.00010014,0,0
809,1,3,115,133,40,29.3,1.3,186.0285714,423.9809524,9.5,0.5,3.3639702,-0.38319087,0,0
810,1,4,110,107,76,97.3,1.3,654.7428571,639.6666667,-15.75,0.5,-6.7843968,-0.00684023,0,0
811,1,2,117,140,58,241.7,129.7,1134.495238,345.9238095,-12.25,23.5,-7.3369498,9.88049033,0,0
812,1,4,133,158,23,385,40.3,509.9714286,461.6952381,-1.25,-10.75,3.8649009,0.19534372,0,1
813,1,4,115,229,63,134.8,5.7,1484.974359,13.75641026,-25.5,5.25,-16.2726577,4.00732843,-59.14981926,0
814,1,4,110,96,83,314,2.7,450.2571429,1329.352381,37.5,1.5,12.53519212,-0.10432519,0,0
815,1,1,108,170,58,110.8,0.7,1945.552381,224.1714286,4.25,-1,1.3717509,-0.10788573,0,0
816,0,3,115,43,34,818.3,66.8,734.1428571,629.8095238,-18,-5.5,-2.05955805,-1.54127232,0,1
817,0,2,108,129,71,1434.7,406.2,1996.495238,209.3142857,-43.5,40.25,-6.2241103,-5.38567275,0,1
818,1,2,102,152,24,527.2,5.5,646.8095238,339.7142857,16.5,1.25,3.1971179,0.66388529,0,0
819,0,2,218,70,20,24.3,1.5,2097.209524,365.1238095,-3,0,-5.41623437,0.03284043,0,1
820,1,4,134,98,79,146.5,7.7,461.9714286,450.1238095,-25,6,-12.8242473,4.53791305,0,0
821,0,1,101,94,70,54.5,7.7,4860.844444,121.5555556,2.5,4.75,3.57043874,0.00382141,0,0
822,0,2,217,50,8,89.7,5.2,884.1428571,38.82857143,-6.5,-2.75,-1.91311595,-0.054578235,0,0
823,0,3,130,9,74,10.7,0,8.495238095,1.666666667,1,0,1.865665538,0,0,0
824,1,4,110,60,80,21.7,2.8,307.4571429,1154.695238,-3.5,-1.75,-2.03381566,0.1176165,0,0
825,0,1,108,22,82,19.3,0,110.7428571,15,5.75,0,2.59406951,0,0,0
826,1,4,112,206,64,88.8,3.3,370.6380952,27.83809524,14.5,0.75,7.3035895,-0.52052556,0,0
827,1,1,206,62,18,115,30.3,7705.838095,812.6666667,-16.25,-3.25,-9.85526955,-0.02662771,0,0
828,0,4,218,11,84,5.8,0,10.4952381,6.666666667,-0.75,0,-12.109136,0,0,0
829,0,3,233,73,64,143.5,1.7,145.0666667,6.677777778,-3.75,1,-3.53625877,-0.04052038,0,1
830,1,3,106,108,29,98.5,10.3,824.1238095,23.45714286,21.25,5.5,5.6127663,-0.13514607,0,0
831,1,3,107,176,36,28.8,3.3,2216.980952,124.8095238,-1.75,0.5,-1.7540844,-0.37894351,0,0
832,0,2,217,72,14,4594.7,130.3,3103.885714,91.42857143,-151,-24.5,-54.6585628,-0.55312105,-281.1011801,0
833,1,3,128,92,70,29.7,18.7,532.8380952,31.4952381,-7.75,9,-5.03061698,4.95945571,0,0
834,1,4,132,120,78,130.3,2.2,682.4095238,340.4095238,-15.75,2.25,-10.3943702,-0.39035926,0,0
835,1,4,132,130,29,29.2,119.5,708.7809524,533.8285714,-4,-10,-2.9121342,-0.03946351,0,0
836,0,4,226,266,65,466.2,8.8,1217.409524,47.06666667,32.75,-5.5,258.6084669,-1.22613234,0,0
837,1,4,116,175,46,123.3,44.2,968.352381,139.0666667,-12,-14.75,-3.7997037,-6.50531729,0,0
838,1,2,208,83,82,176.3,19.2,819.5238095,717.952381,-13.25,2.75,-8.95274715,1.62078168,0,0
839,1,2,206,79,8,324.7,10.2,2970.266667,280.9809524,-10.25,-2.75,-0.59187933,1.62E-05,0,0
840,1,4,111,190,62,309.2,8.3,868.8380952,15.6952381,-28.5,0.75,-7.0491987,1.24336544,0,0
841,1,3,223,111,27,92.3,26.5,341.3777778,60.5,-8,-8.75,-3.2880412,-3.83488013,0,1
842,1,3,215,100,34,81.3,176.3,1741.209524,178.5238095,-4.5,-15.5,-4.0592298,-0.23910667,0,1
843,1,1,101,67,67,66.3,12.7,3470.766667,214.2222222,-3.25,7.25,-7.29598059,0.01145693,0,0
844,1,3,227,90,44,214.2,8.7,755.0952381,306.3142857,-22.25,-5.25,-16.9592804,-1.31383765,0,0
845,0,2,220,17,75,41.3,0,35.4,11.66666667,0.5,0,1.10408347,0,0,0
846,1,1,210,185,34,41.2,6.3,1947.433333,25.65555556,12.75,3,9.7030846,0.29294371,0,0
847,1,3,105,160,24,550.7,7.5,348.4571429,49.40952381,42.25,5,22.0104494,-2.4164112,0,0
848,0,2,103,59,80,134.7,12.2,235.6857143,8.266666667,10.25,-2.75,3.2036618,0.15091927,0,0
849,1,1,113,166,11,724.7,5.3,1825.095238,366.8095238,-43.5,-4.25,-29.2101539,-0.42581947,-440.807777,1
850,0,3,221,4,79,5.2,0,71.06666667,8.571428571,-1,0,-1.268145382,0,0,0
851,1,4,217,250,69,173.3,15.2,562.9945055,86.48901099,20.75,-0.25,59.3137915,1.06342816,0,0
852,1,2,106,114,54,234.2,7.5,1542.828571,557.0952381,26,-3.75,11.1915965,-0.23383955,0,0
853,0,4,109,6,80,3.7,0,5.780952381,5.952380952,-2.75,0,-1.05874595,0,0,0
854,1,4,134,92,74,202.2,3.7,619.2571429,405.4,-15.25,-1,-6.19332219,-1.32634252,0,0
855,1,5,208,55,54,85.2,16.3,860.2095238,62,-7.25,-3.25,17.85195526,-1.09168371,0,0
856,1,4,110,67,82,45.5,1.3,449.9238095,1226.952381,6.25,0.5,4.04319594,0.11655795,0,0
857,0,2,215,123,52,53.2,10.2,3213.655556,14.4,10.25,-5.25,6.4717009,1.73935908,0,0
858,1,4,214,234,70,413.3,2.8,1704.266667,17.4952381,16.75,0.5,42.7479651,-0.05861778,0,0
859,1,4,118,182,21,449.3,139.7,874.7809524,134.4095238,34.5,-5.25,17.7623995,0.79887611,0,0
860,1,1,108,124,58,467.2,0.3,1780.6,257.7142857,-46.5,-0.5,-18.2977358,-0.00615023,0,0
861,0,4,133,82,73,241.3,5.3,434.352381,21.40952381,5.75,1.75,5.50308237,-0.11182552,0,0
862,1,6,102,190,58,1105.7,39.8,6260.971429,23.35238095,4,6.75,51.2334333,2.01695317,0,0
863,0,2,203,121,16,165.5,3.2,598.952381,79.83809524,2.5,0.25,3.8001816,0.00032084,0,0
864,1,2,108,166,19,286,9.2,1755.695238,15.83809524,1.25,1.5,-4.5869591,-0.15647046,0,0
865,0,3,115,9,77,14.2,0,15.95238095,5.952380952,-2.25,0,-0.819056465,0,0,0
866,0,3,115,126,42,1252.8,22.7,942.4571429,899.4952381,54.5,1.5,13.564698,0.24421243,0,0
867,1,4,206,178,39,284.8,167.8,1047.542857,96.98095238,19.5,-21.75,11.1132233,0.21600542,0,1
868,0,4,220,26,78,17.2,0,48.4952381,0.952380952,-0.25,0,-73.1659282,0,0,0
869,1,3,129,69,73,87.5,0.2,515.4095238,47.78095238,10,-0.25,8.27274001,0.00594763,0,0
870,1,1,109,76,14,213.8,2.8,588.6952381,79.83809524,-28,1.75,-13.4339299,-0.00017401,-72.92704803,0
871,1,3,215,91,24,32.3,18,1261.666667,438.8857143,-0.5,-3.75,-0.85195461,-0.00700365,0,1
872,1,4,205,108,75,407.7,3.3,815.8380952,117.5238095,2.75,3,2.3411736,2.52121306,0,0
873,0,1,109,30,73,54.5,0,126.6857143,19.28571429,-8.75,0,-2.44194531,0,0,0
874,1,3,122,121,78,65.7,51.2,522.6,20.4952381,-15.25,12.75,-12.6776469,8.2445308,0,0
875,1,4,206,159,46,338.8,78.7,1152.780952,47.54285714,-5.75,-19.75,1.5484526,0.83687637,0,1
876,1,2,114,153,48,334,52.7,1327.980952,502.0666667,-8.75,6,0.9447153,-0.36736037,0,1
877,1,6,101,78,58,193.8,8.3,4626.4,8.455555556,13.25,1.75,69.84061019,1.46633961,0,0
878,1,3,122,155,61,394,39.2,606.9809524,17.6952381,23.75,-6,17.880066,-3.88774191,0,0
879,1,1,112,98,15,680.5,23.8,1914.838095,15.12380952,-8.75,-3.25,-8.1128625,0.35410322,-53.004035,0
880,1,2,116,69,38,126.3,205.3,1246.171429,273.8380952,-6.75,-30.5,-4.84482236,-0.72386711,0,1
881,0,4,109,18,78,7.3,0.7,10.26666667,0.952380952,2,-1.5,0.82968882,0.25745192,0,0
882,1,4,133,148,22,1553.3,61.7,1407.695238,462.8285714,-24.5,-14.75,-2.3490757,0.71834953,0,1
883,0,2,107,150,16,156.7,9.7,1857.695238,11.26666667,4,1,-0.1966531,0.18666827,0,0
884,1,1,108,125,71,575.5,35.2,1395.409524,601.7809524,-6.25,8.5,0.8603172,0.337393,0,0
885,0,3,228,78,69,41.3,20.3,280.3142857,92.12380952,6.75,-8.25,3.5826258,-1.20175506,0,0
886,1,4,110,63,80,1504.7,3.3,2574.495238,269.2571429,-34,-0.75,-1.24918972,0.22773917,0,0
887,0,4,111,11,78,12.8,0,11.98095238,9.285714286,2,0,-0.40383595,0,0,0
888,1,2,111,112,14,1662.2,585,4433.695238,373.2380952,22.25,-31.25,6.758694,-1.56979153,0,0
889,1,2,107,162,29,161.7,58.3,2621.780952,31.45714286,-0.25,14.5,-0.7477541,-0.55410672,0,1
890,1,3,108,47,49,189,21.5,2077.380952,269.6666667,-26.25,-10,-17.9368996,-1.95593736,0,0
891,1,4,110,124,77,26.2,2.2,507.7428571,823.1238095,0.25,2.25,0.392927,-0.11113941,0,0
892,1,4,129,177,76,613.3,1.7,990,7.780952381,13,-0.25,7.4750211,0.07499879,0,0
893,0,3,228,45,85,35.2,1.7,162.2666667,80.35238095,3.5,-0.25,1.17067469,0.00019806,0,0
894,1,2,108,205,26,74.3,4.7,1828.12381,18.78095238,3,2.25,0.7216307,-0.06127522,0,0
895,1,4,108,145,13,208.2,6.7,1456.838095,51.74285714,24,0.25,11.9604726,-0.41753053,0,0
896,1,1,108,140,34,872.3,12.8,1437.92381,63.20952381,10.5,4.5,1.7229176,0.01367793,0,0
897,0,4,219,35,78,43.3,2.5,58.74285714,2.457142857,13,-1.25,5.96428963,-0.01190081,0,0
898,1,1,109,57,80,576.3,14.7,3654.971429,880.6857143,0.5,2.75,3.07182655,3.21E-05,0,0
899,1,4,112,92,80,126,8.8,1494.066667,426.4095238,-22.5,5.5,-14.5205711,4.65071738,0,0
900,1,1,104,69,17,625.2,9.2,3081.266667,24.20952381,-51,-0.25,-27.23170469,0.13508402,-110.5286837,0
901,0,1,113,20,90,89.8,0,64.23809524,58.0952381,-12,0,-10.18445755,0,0,0
902,1,3,224,82,22,7.5,0.8,297.2571429,72.98095238,-5,-0.75,-3.09418581,-0.159095,0,0
903,0,3,105,145,66,69,0.3,456.7809524,5.638095238,16.25,0.75,10.5185864,-0.02134396,0,0
904,0,3,215,93,76,89.2,4.2,636.5238095,10.12380952,6.5,1,5.66260424,0.11379759,0,0
905,1,3,228,48,42,207.5,114.3,976.4952381,240.4095238,-17.5,13.25,-11.71401495,0.19198997,0,1
906,1,3,114,116,61,134.7,3.2,134.9,148.9333333,17.25,-2.25,10.4421675,1.44179314,0,0
907,1,2,103,93,9,190.7,9.3,857.5428571,58.6952381,21.5,-3,10.92272386,0.000178541,0,0
908,1,4,120,156,70,108.3,1.2,280.8857143,152.5714286,-14.5,-1.5,-9.3832887,-0.95217664,0,0
909,1,3,107,165,43,62.7,18.8,1587.838095,95.6952381,9.75,-4.25,4.6785968,-1.19061872,0,0
910,1,6,101,62,54,190.3,6.5,2464.888889,20.71111111,-10.5,-3.75,44.87895506,-2.49015843,0,0
911,1,1,106,163,29,113.8,50.5,2411.285714,278.8380952,-17,-8.75,-3.9792544,-0.0476955,0,0
912,1,4,110,56,81,13.7,0.3,478.6952381,1007.571429,-6.5,0.5,-2.39994445,0.00649714,0,0
913,1,3,207,60,69,42.2,3.7,660.7428571,392.3142857,-1,4,-1.27788761,0.61614001,0,0
914,1,4,207,96,63,1048,3.7,1281.980952,72.26666667,-55,-2.75,17.88353928,0,0,0
915,1,2,210,129,19,513.3,5.3,1019.638095,20.6952381,25.5,1.75,22.5601985,0.27161072,0,1
916,1,4,134,123,73,26.5,0.3,684.3809524,331.9714286,2.5,-0.5,1.7051097,0.02948058,0,0
917,0,2,218,72,79,13.2,2.3,268.0666667,20.38095238,7.25,0.5,3.95499152,-1.72E-05,0,0
918,1,1,113,260,23,306.5,5.7,1610.638095,298.4095238,18.75,-0.25,7.108924,-0.21828504,0,0
919,1,3,229,121,43,9.5,7.2,938.9238095,65.63809524,0,-4,1.0244839,-1.52085384,0,0
920,1,4,134,111,76,42.3,1.7,1173.695238,703.3142857,0.75,-0.25,-0.0088037,-0.39808877,0,0
921,1,6,207,168,27,65.8,19,1991.495238,174.5428571,11.75,1.25,169,-0.42516131,0,0
922,1,4,108,57,4,40.3,2.3,235.1142857,5.542857143,4.5,-0.75,3.89715325,-0.017380849,0,0
923,1,4,110,134,29,395.8,270.3,1312.209524,338.9809524,-36.75,-30.5,-11.1909026,0.71482658,-51.70968788,0
924,0,4,105,17,82,11.3,1.3,14.55238095,2.980952381,6.75,2,3.79886085,-0.29816949,0,0
925,1,4,110,117,15,490.7,500.7,1394.742857,446.4095238,-39.75,-36,-9.4748068,0.73587607,-73.90349304,0
926,1,4,111,223,49,104,40.8,1028.92381,62.26666667,6.25,-9.5,-0.5412755,1.00672846,0,0
927,1,3,228,47,83,2.5,31.7,1139.352381,1019.114286,1.25,1.5,-1.00020462,-0.22358719,0,1
928,0,3,215,81,73,64.8,2.5,999.4095238,27.82857143,-0.75,1.25,-0.5097412,0.22218093,0,0
929,1,1,107,177,14,65.8,42.3,985.552381,613.952381,9.25,-2,3.2422149,-0.69086641,0,1
930,0,1,114,51,80,29.3,0,361.9238095,20,-4.25,0,-2.41463236,0,0,0
931,0,2,217,53,10,7638.7,234.2,3825.638095,104.6,-86.5,-15.25,-9.68743362,-0.00339038,-51.34339819,0
932,1,4,110,137,30,911.7,344.2,1314.695238,499.0666667,-17.75,-32.75,-8.2176385,0.83810651,0,0
933,1,3,214,173,62,339.2,12.7,777.8380952,77.80952381,20.25,1,16.5481534,-0.3204082,0,0
934,0,3,228,123,69,78.2,2.5,241.352381,151.2666667,12.25,-2.5,10.7598909,-0.19394749,0,0
935,1,4,133,184,24,161.7,15.5,1442.114286,601.4,-1.5,0,0.5723702,0.09387948,0,0
936,0,2,114,37,76,59.5,6.2,56.6952381,14.38095238,6.25,0.25,5.37304745,-0.79962568,0,0
937,1,2,216,201,32,3.8,113.3,3505.952381,70.35238095,3.25,-15.75,1.284906,0.04309313,0,0
938,0,6,208,13,60,8,0,135.6952381,65,3.75,0,14,0,0,0
939,1,4,119,206,69,19.3,1.8,457.2380952,13,0.5,0.75,-0.4335134,0.21681862,0,0
940,1,4,111,136,3,166,0.2,365.2380952,941.4095238,-21.25,-1,-6.0243002,0.002534357,-273.1016091,1
941,0,4,111,119,68,480.2,3.8,699.2380952,4.685714286,4,-4.25,0.1325061,1.09764938,0,0
942,1,4,108,52,7,196.7,2.8,212.0952381,10.92380952,-16.5,3.25,-6.10944005,-0.397486201,-45.3844118,0
943,0,2,107,110,10,26.8,7.3,739.6,710.0666667,-10.5,-3,-4.2012917,0.09150161,-46.2142087,0
944,1,4,108,54,8,1997.8,976.7,2585.12381,458.2571429,-76.75,-42.75,-26.57559888,0.588595726,-179.3852924,0
945,1,3,104,88,10,103.8,5.7,1775.838095,343.8380952,9.25,-1,5.50296034,-5.34E-05,0,0
946,1,4,133,152,36,211.3,49.2,1224.209524,260.4095238,-23,-13.5,-11.4758872,0.96481667,-48.45374596,1
947,1,3,130,96,61,124,14.2,368.4095238,25.97142857,8.75,2.25,5.12531491,2.18770566,0,0
948,0,3,234,67,58,104.8,84.7,142.552381,39.80952381,2,-0.25,1.00823148,-1.30022268,0,0
949,1,4,134,112,74,174.8,7.7,942.6380952,655.352381,0.5,-2.25,-0.0435944,-1.92280266,0,0
950,1,4,118,147,18,351.7,335.8,1164.266667,189.9238095,-7.25,-18.25,-6.8857903,-0.70734892,-56.23395412,0
951,0,3,233,69,67,81,3.8,77.65555556,18.54444444,-1.25,3,0.15046224,2.34971631,0,1
952,1,3,227,32,7,689.2,316.7,288.8285714,660.2380952,-38.5,-19,-30.22581948,-0.762995826,-138.1751748,0
953,0,4,111,6,78,12.8,0,10.4952381,9.285714286,-4.5,0,-1.769458968,0,0,0
954,1,4,111,144,6,92.3,1.5,514.4285714,921.8380952,-4.25,-1.25,-0.243042,-0.146503151,0,1
955,0,3,115,46,77,85.3,11.3,82.68571429,12.95238095,-9.5,3,-1.70664858,0.82805216,0,0
956,1,4,112,114,76,140.8,1.5,315.2571429,995.2095238,-7,0,-6.0744922,0.35720419,0,0
957,1,4,120,154,72,1312.8,22.7,1613.542857,487.6952381,-1.75,4.75,-7.5365225,2.83692273,0,0
958,1,1,107,163,11,823.7,80.7,1447.457143,523.5238095,-21.5,-9.75,-1.1182485,0.21695444,0,1
959,1,2,216,169,24,76.7,13.2,3517.92381,127.4952381,-17.75,7.75,-8.0835698,-0.05801046,-56.92180401,1
960,0,3,129,5,75,1.7,0,19.6952381,0.714285714,1,0,0.935776946,0,0,0
961,1,1,205,160,17,412.7,11.7,1227.066667,117.5428571,-22.75,-2.25,-13.0585817,-0.06599097,-122.9042984,0
962,1,4,112,102,74,65.2,5.2,719.352381,830.8095238,-1.5,-2.75,-2.9627793,-1.110952,0,0
963,1,4,108,105,9,81.5,0.8,436.9714286,14.31428571,-11.25,-0.75,-6.268203,0.218375024,-73.129035,0
964,1,3,206,79,74,98.3,2.8,309.1238095,548.352381,-13.25,3.25,-5.32678708,0.67839249,0,0
965,1,4,132,119,42,275.2,173.3,654.9714286,566.4952381,-27.25,-28,-17.6912058,1.99000532,-50.1250831,0
966,1,1,107,201,22,1177.7,18.5,1796.780952,64,-6,-2.5,1.3046707,2.65631688,0,0
967,1,1,108,144,32,839.3,34.3,2197.638095,81.92380952,0.5,0.5,5.0079309,0.43476817,0,0
968,1,4,133,184,36,130.3,2.5,908.8380952,326.8285714,0.5,-2.5,2.345247,0.10002405,0,1
969,1,3,227,88,39,283.2,26.3,684.2571429,321.7428571,-19,-9.5,-13.2632755,-1.10412167,0,0
970,0,6,104,10,77,42.3,0,46.88571429,95.23809524,-12,0,-123.7232516,0,0,0
971,1,1,106,102,12,603.5,24.3,1867.828571,244.5428571,-8.75,-5.75,2.68085772,0.04146295,0,0
972,1,4,119,212,45,161.2,0.5,361.7428571,375.4952381,19,0,9.8361281,0.02597478,0,1
973,1,3,224,86,22,34.7,6.8,267.352381,49.31428571,1,3,1.86949239,0.13787223,0,0
974,1,6,209,94,21,300.2,12.3,476.3809524,151.4952381,16,2,95,0.13426603,0,0
975,1,4,109,133,27,1216.7,8.5,579.5714286,311.7428571,-67.25,-6.25,-21.7765798,0.7730552,-107.269819,1
976,1,2,107,192,61,105.2,5.3,2347.638095,50.40952381,-9.75,-0.75,-4.5965861,-0.19124061,0,0
977,1,4,110,51,83,41.3,1.7,397.0666667,1176.209524,-13.25,2.25,-4.39679271,-0.10428441,0,0
978,1,2,108,195,75,551.3,3.5,1941.352381,8.552380952,45.5,1.25,20.5222741,-0.05303625,0,0
979,1,4,126,280,60,97.7,6.3,473.2666667,19.40952381,-4,-4.5,-1.9121312,-0.46935913,0,0
980,1,4,109,175,25,692,10.3,837.6857143,486.2095238,6.25,4.5,-3.9496069,-0.1966067,0,0
981,1,4,108,152,26,648.7,4.7,1027.838095,9.238095238,-44,-2.25,-20.9515027,0.3929384,-122.4857081,0
982,0,2,116,28,73,44.3,0,268.8571429,37.38095238,-10.5,0,-6.28549718,0,0,0
983,0,2,201,122,67,163.7,3.5,867.1555556,325.5111111,-3.5,1.25,-2.1734375,0.3669961,0,0
